! --------------------------------------------------------------- !
!  ELCOM Temporal Boundary Condition file
!  Generated by ARMS
! !
! File was created from the following resources on 2015-06-24 06:07:10
! HEADER               BC     ARMS Address
! INFLOW               1     FCR Weir Inflow 1 Drain
! WTR_TEMP			   2     FCR Weir Inflow Temp 1 Drain
! SALINITY			   3     FCR Weir Inflow Salinity 1 Drain
! --------------------------------------------------------------- !
3 data sets
0 seconds between data
0         2        2            2
TIME	OUTFLOW	WTR_TEMP	SALINITY
2015280.958	0.0754	20	0
2015281	0.0752	20	0
2015281.042	0.0759	20	0
2015281.083	0.0759	20	0
2015281.125	0.0757	20	0
2015281.167	0.0757	20	0
2015281.208	0.0752	20	0
2015281.25	0.0756	20	0
2015281.292	0.0754	20	0
2015281.333	0.0752	20	0
2015281.375	0.0745	20	0
2015281.417	0.0752	20	0
2015281.458	0.0748	20	0
2015281.5	0.0761	20	0
2015281.542	0.0757	20	0
2015281.583	0.0761	20	0
2015281.625	0.077	20	0
2015281.667	0.077	20	0
2015281.708	0.077	20	0
2015281.75	0.0775	20	0
2015281.792	0.0772	20	0
2015281.833	0.077	20	0
2015281.875	0.0761	20	0
2015281.917	0.0756	20	0
2015281.958	0.0754	20	0
2015282	0.075	20	0
2015282.042	0.0754	20	0
2015282.083	0.0745	20	0
2015282.125	0.0745	20	0
2015282.167	0.0747	20	0
2015282.208	0.0738	20	0
2015282.25	0.0736	20	0
2015282.292	0.0734	20	0
2015282.333	0.0743	20	0
2015282.375	0.0745	20	0
2015282.417	0.0745	20	0
2015282.458	0.075	20	0
2015282.5	0.075	20	0
2015282.542	0.0748	20	0
2015282.583	0.0743	20	0
2015282.625	0.0757	20	0
2015282.667	0.0759	20	0
2015282.708	0.077	20	0
2015282.75	0.0764	20	0
2015282.792	0.0763	20	0
2015282.833	0.0764	20	0
2015282.875	0.075	20	0
2015282.917	0.0761	20	0
2015282.958	0.0799	20	0
2015283	0.0821	20	0
2015283.042	0.0795	20	0
2015283.083	0.0761	20	0
2015283.125	0.0761	20	0
2015283.167	0.076	20	0
2015283.208	0.0763	20	0
2015283.25	0.0756	20	0
2015283.292	0.0754	20	0
2015283.333	0.0759	20	0
2015283.375	0.0756	20	0
2015283.417	0.0754	20	0
2015283.458	0.0745	20	0
2015283.5	0.0745	20	0
2015283.542	0.0745	20	0
2015283.583	0.0756	20	0
2015283.625	0.0756	20	0
2015283.667	0.077	20	0
2015283.708	0.0765	20	0
2015283.75	0.0759	20	0
2015283.792	0.0763	20	0
2015283.833	0.0761	20	0
2015283.875	0.0752	20	0
2015283.917	0.075	20	0
2015283.958	0.0757	20	0
2015284	0.0756	20	0
2015284.042	0.0752	20	0
2015284.083	0.0752	20	0
2015284.125	0.0745	20	0
2015284.167	0.0757	20	0
2015284.208	0.0754	20	0
2015284.25	0.0756	20	0
2015284.292	0.0759	20	0
2015284.333	0.0756	20	0
2015284.375	0.0761	20	0
2015284.417	0.0757	20	0
2015284.458	0.0752	20	0
2015284.5	0.0756	20	0
2015284.542	0.0759	20	0
2015284.583	0.0766	20	0
2015284.625	0.077	20	0
2015284.667	0.0757	20	0
2015284.708	0.0759	20	0
2015284.75	0.0768	20	0
2015284.792	0.0766	20	0
2015284.833	0.0763	20	0
2015284.875	0.0756	20	0
2015284.917	0.0752	20	0
2015284.958	0.0759	20	0
2015285	0.0757	20	0
2015285.042	0.0759	20	0
2015285.083	0.0761	20	0
2015285.125	0.0754	20	0
2015285.167	0.0754	20	0
2015285.208	0.0754	20	0
2015285.25	0.0761	20	0
2015285.292	0.0761	20	0
2015285.333	0.0763	20	0
2015285.375	0.0764	20	0
2015285.417	0.0757	20	0
2015285.458	0.0766	20	0
2015285.5	0.0757	20	0
2015285.542	0.0757	20	0
2015285.583	0.0763	20	0
2015285.625	0.0761	20	0
2015285.667	0.0756	20	0
2015285.708	0.077	20	0
2015285.75	0.0775	20	0
2015285.792	0.0763	20	0
2015285.833	0.077	20	0
2015285.875	0.0759	20	0
2015285.917	0.0756	20	0
2015285.958	0.0747	20	0
2015286	0.0745	20	0
2015286.042	0.0745	20	0
2015286.083	0.075	20	0
2015286.125	0.0748	20	0
2015286.167	0.075	20	0
2015286.208	0.0752	20	0
2015286.25	0.0759	20	0
2015286.292	0.075	20	0
2015286.333	0.0759	20	0
2015286.375	0.0766	20	0
2015286.417	0.075	20	0
2015286.458	0.0759	20	0
2015286.5	0.0754	20	0
2015286.542	0.0754	20	0
2015286.583	0.0766	20	0
2015286.625	0.077	20	0
2015286.667	0.077	20	0
2015286.708	0.0766	20	0
2015286.75	0.0757	20	0
2015286.792	0.0765	20	0
2015286.833	0.0757	20	0
2015286.875	0.0754	20	0
2015286.917	0.0752	20	0
2015286.958	0.0741	20	0
2015287	0.0731	20	0
2015287.042	0.075	20	0
2015287.083	0.0752	20	0
2015287.125	0.0752	20	0
2015287.167	0.0743	20	0
2015287.208	0.0745	20	0
2015287.25	0.0736	20	0
2015287.292	0.074	20	0
2015287.333	0.075	20	0
2015287.375	0.0741	20	0
2015287.417	0.0745	20	0
2015287.458	0.0729	20	0
2015287.5	0.0743	20	0
2015287.542	0.0757	20	0
2015287.583	0.0772	20	0
2015287.625	0.0763	20	0
2015287.667	0.0752	20	0
2015287.708	0.0761	20	0
2015287.75	0.0745	20	0
2015287.792	0.0757	20	0
2015287.833	0.075	20	0
2015287.875	0.0738	20	0
2015287.917	0.0745	20	0
2015287.958	0.075	20	0
2015288	0.0759	20	0
2015288.042	0.0756	20	0
2015288.083	0.0757	20	0
2015288.125	0.0757	20	0
2015288.167	0.0763	20	0
2015288.208	0.0764	20	0
2015288.25	0.0772	20	0
2015288.292	0.0788	20	0
2015288.333	0.0788	20	0
2015288.375	0.0788	20	0
2015288.417	0.0791	20	0
2015288.458	0.0791	20	0
2015288.5	0.0799	20	0
2015288.542	0.0784	20	0
2015288.583	0.08	20	0
2015288.625	0.0806	20	0
2015288.667	0.0779	20	0
2015288.708	0.0786	20	0
2015288.75	0.0791	20	0
2015288.792	0.0791	20	0
2015288.833	0.0788	20	0
2015288.875	0.0799	20	0
2015288.917	0.079	20	0
2015288.958	0.0788	20	0
2015289	0.0793	20	0
2015289.042	0.0784	20	0
2015289.083	0.0797	20	0
2015289.125	0.0799	20	0
2015289.167	0.079	20	0
2015289.208	0.0813	20	0
2015289.25	0.081	20	0
2015289.292	0.0808	20	0
2015289.333	0.081	20	0
2015289.375	0.0782	20	0
2015289.417	0.0791	20	0
2015289.458	0.0791	20	0
2015289.5	0.0791	20	0
2015289.542	0.0799	20	0
2015289.583	0.0791	20	0
2015289.625	0.0793	20	0
2015289.667	0.0802	20	0
2015289.708	0.08	20	0
2015289.75	0.0797	20	0
2015289.792	0.0799	20	0
2015289.833	0.0804	20	0
2015289.875	0.079	20	0
2015289.917	0.0786	20	0
2015289.958	0.0784	20	0
2015290	0.0793	20	0
2015290.042	0.0786	20	0
2015290.083	0.0793	20	0
2015290.125	0.0795	20	0
2015290.167	0.08	20	0
2015290.208	0.0797	20	0
2015290.25	0.0802	20	0
2015290.292	0.0795	20	0
2015290.333	0.0799	20	0
2015290.375	0.0799	20	0
2015290.417	0.0793	20	0
2015290.458	0.08	20	0
2015290.5	0.0811	20	0
2015290.542	0.0802	20	0
2015290.583	0.0817	20	0
2015290.625	0.0799	20	0
2015290.667	0.0799	20	0
2015290.708	0.0797	20	0
2015290.75	0.081	20	0
2015290.792	0.0784	20	0
2015290.833	0.0797	20	0
2015290.875	0.0799	20	0
2015290.917	0.0791	20	0
2015290.958	0.0793	20	0
2015291	0.0788	20	0
2015291.042	0.0797	20	0
2015291.083	0.08	20	0
2015291.125	0.08	20	0
2015291.167	0.081	20	0
2015291.208	0.0811	20	0
2015291.25	0.081	20	0
2015291.292	0.0813	20	0
2015291.333	0.0811	20	0
2015291.375	0.0811	20	0
2015291.417	0.0804	20	0
2015291.458	0.0819	20	0
2015291.5	0.0808	20	0
2015291.542	0.08	20	0
2015291.583	0.0802	20	0
2015291.625	0.0793	20	0
2015291.667	0.0797	20	0
2015291.708	0.081	20	0
2015291.75	0.0779	20	0
2015291.792	0.0802	20	0
2015291.833	0.0815	20	0
2015291.875	0.0802	20	0
2015291.917	0.08	20	0
2015291.958	0.0795	20	0
2015292	0.0799	20	0
2015292.042	0.0804	20	0
2015292.083	0.0811	20	0
2015292.125	0.0806	20	0
2015292.167	0.0817	20	0
2015292.208	0.0817	20	0
2015292.25	0.0802	20	0
2015292.292	0.0802	20	0
2015292.333	0.08	20	0
2015292.375	0.0793	20	0
2015292.417	0.08	20	0
2015292.458	0.0802	20	0
2015292.5	0.0795	20	0
2015292.542	0.0775	20	0
2015292.583	0.0761	20	0
2015292.625	0.0748	20	0
2015292.667	0.0759	20	0
2015292.708	0.0752	20	0
2015292.75	0.0747	20	0
2015292.792	0.0748	20	0
2015292.833	0.0759	20	0
2015292.875	0.077	20	0
2015292.917	0.0761	20	0
2015292.958	0.0759	20	0
2015293	0.0764	20	0
2015293.042	0.0773	20	0
2015293.083	0.0773	20	0
2015293.125	0.0773	20	0
2015293.167	0.0777	20	0
2015293.208	0.0781	20	0
2015293.25	0.0777	20	0
2015293.292	0.0772	20	0
2015293.333	0.0766	20	0
2015293.375	0.0772	20	0
2015293.417	0.0782	20	0
2015293.458	0.0773	20	0
2015293.5	0.0759	20	0
2015293.542	0.0772	20	0
2015293.583	0.0757	20	0
2015293.625	0.0763	20	0
2015293.667	0.0752	20	0
2015293.708	0.0748	20	0
2015293.75	0.0754	20	0
2015293.792	0.075	20	0
2015293.833	0.0741	20	0
2015293.875	0.0729	20	0
2015293.917	0.0715	20	0
2015293.958	0.0701	20	0
2015294	0.0715	20	0
2015294.042	0.0706	20	0
2015294.083	0.0713	20	0
2015294.125	0.0713	20	0
2015294.167	0.0706	20	0
2015294.208	0.0719	20	0
2015294.25	0.0705	20	0
2015294.292	0.0706	20	0
2015294.333	0.0708	20	0
2015294.375	0.0705	20	0
2015294.417	0.0708	20	0
2015294.458	0.0701	20	0
2015294.5	0.0703	20	0
2015294.542	0.0682	20	0
2015294.583	0.0682	20	0
2015294.625	0.0701	20	0
2015294.667	0.0692	20	0
2015294.708	0.0691	20	0
2015294.75	0.0689	20	0
2015294.792	0.0684	20	0
2015294.833	0.0672	20	0
2015294.875	0.0655	20	0
2015294.917	0.065	20	0
2015294.958	0.0646	20	0
2015295	0.0643	20	0
2015295.042	0.0633	20	0
2015295.083	0.0636	20	0
2015295.125	0.0638	20	0
2015295.167	0.0635	20	0
2015295.208	0.0641	20	0
2015295.25	0.0643	20	0
2015295.292	0.063	20	0
2015295.333	0.0631	20	0
2015295.375	0.064	20	0
2015295.417	0.0625	20	0
2015295.458	0.0625	20	0
2015295.5	0.062	20	0
2015295.542	0.0611	20	0
2015295.583	0.0605	20	0
2015295.625	0.0611	20	0
2015295.667	0.062	20	0
2015295.708	0.0618	20	0
2015295.75	0.0621	20	0
2015295.792	0.0621	20	0
2015295.833	0.0613	20	0
2015295.875	0.0595	20	0
2015295.917	0.0593	20	0
2015295.958	0.0583	20	0
2015296	0.0582	20	0
2015296.042	0.0577	20	0
2015296.083	0.0575	20	0
2015296.125	0.0577	20	0
2015296.167	0.0567	20	0
2015296.208	0.0565	20	0
2015296.25	0.0564	20	0
2015296.292	0.0564	20	0
2015296.333	0.0564	20	0
2015296.375	0.0567	20	0
2015296.417	0.0561	20	0
2015296.458	0.0545	20	0
2015296.5	0.054	20	0
2015296.542	0.0543	20	0
2015296.583	0.0548	20	0
2015296.625	0.0561	20	0
2015296.667	0.054	20	0
2015296.708	0.0519	20	0
2015296.75	0.0516	20	0
2015296.792	0.0513	20	0
2015296.833	0.051	20	0
2015296.875	0.0501	20	0
2015296.917	0.0501	20	0
2015296.958	0.049	20	0
2015297	0.0493	20	0
2015297.042	0.0477	20	0
2015297.083	0.0473	20	0
2015297.125	0.0471	20	0
2015297.167	0.0467	20	0
2015297.208	0.0458	20	0
2015297.25	0.0458	20	0
2015297.292	0.0452	20	0
2015297.333	0.0455	20	0
2015297.375	0.0452	20	0
2015297.417	0.0449	20	0
2015297.458	0.045	20	0
2015297.5	0.0444	20	0
2015297.542	0.0441	20	0
2015297.583	0.0435	20	0
2015297.625	0.0428	20	0
2015297.667	0.043	20	0
2015297.708	0.0432	20	0
2015297.75	0.0425	20	0
2015297.792	0.0425	20	0
2015297.833	0.0427	20	0
2015297.875	0.0425	20	0
2015297.917	0.0425	20	0
2015297.958	0.0416	20	0
2015298	0.0421	20	0
2015298.042	0.0418	20	0
2015298.083	0.0415	20	0
2015298.125	0.0411	20	0
2015298.167	0.0411	20	0
2015298.208	0.0403	20	0
2015298.25	0.0408	20	0
2015298.292	0.0405	20	0
2015298.333	0.0405	20	0
2015298.375	0.0409	20	0
2015298.417	0.0413	20	0
2015298.458	0.0403	20	0
2015298.5	0.0408	20	0
2015298.542	0.0398	20	0
2015298.583	0.0403	20	0
2015298.625	0.0403	20	0
2015298.667	0.04	20	0
2015298.708	0.0403	20	0
2015298.75	0.0402	20	0
2015298.792	0.0399	20	0
2015298.833	0.0398	20	0
2015298.875	0.0386	20	0
2015298.917	0.0385	20	0
2015298.958	0.0388	20	0
2015299	0.0385	20	0
2015299.042	0.0389	20	0
2015299.083	0.0392	20	0
2015299.125	0.0388	20	0
2015299.167	0.0376	20	0
2015299.208	0.038	20	0
2015299.25	0.0373	20	0
2015299.292	0.0373	20	0
2015299.333	0.0368	20	0
2015299.375	0.0364	20	0
2015299.417	0.0364	20	0
2015299.458	0.0362	20	0
2015299.5	0.0362	20	0
2015299.542	0.0362	20	0
2015299.583	0.0358	20	0
2015299.625	0.0358	20	0
2015299.667	0.0354	20	0
2015299.708	0.0348	20	0
2015299.75	0.035	20	0
2015299.792	0.0347	20	0
2015299.833	0.0347	20	0
2015299.875	0.0348	20	0
2015299.917	0.0347	20	0
2015299.958	0.035	20	0
2015300	0.035	20	0
2015300.042	0.0351	20	0
2015300.083	0.0346	20	0
2015300.125	0.0346	20	0
2015300.167	0.034	20	0
2015300.208	0.034	20	0
2015300.25	0.0336	20	0
2015300.292	0.0347	20	0
2015300.333	0.0342	20	0
2015300.375	0.0352	20	0
2015300.417	0.0348	20	0
2015300.458	0.0361	20	0
2015300.5	0.0376	20	0
2015300.542	0.0388	20	0
2015300.583	0.0386	20	0
2015300.625	0.0389	20	0
2015300.667	0.0391	20	0
2015300.708	0.0384	20	0
2015300.75	0.0378	20	0
2015300.792	0.0388	20	0
2015300.833	0.0405	20	0
2015300.875	0.0406	20	0
2015300.917	0.0443	20	0
2015300.958	0.0478	20	0
2015301	0.0531	20	0
2015301.042	0.0602	20	0
2015301.083	0.0618	20	0
2015301.125	0.064	20	0
2015301.167	0.0664	20	0
2015301.208	0.0711	20	0
2015301.25	0.0789	20	0
2015301.292	0.0903	20	0
2015301.333	0.0962	20	0
2015301.375	0.0993	20	0
2015301.417	0.107	20	0
2015301.458	0.0997	20	0
2015301.5	0.1052	20	0
2015301.542	0.1166	20	0
2015301.583	0.1333	20	0
2015301.625	0.1316	20	0
2015301.667	0.1198	20	0
2015301.708	0.1126	20	0
2015301.75	0.1147	20	0
2015301.792	0.1104	20	0
2015301.833	0.1073	20	0
2015301.875	0.1034	20	0
2015301.917	0.1053	20	0
2015301.958	0.1034	20	0
2015302	0.1016	20	0
2015302.042	0.0992	20	0
2015302.083	0.0965	20	0
2015302.125	0.0977	20	0
2015302.167	0.0973	20	0
2015302.208	0.094	20	0
2015302.25	0.0919	20	0
2015302.292	0.0915	20	0
2015302.333	0.0923	20	0
2015302.375	0.0919	20	0
2015302.417	0.0898	20	0
2015302.458	0.0878	20	0
2015302.5	0.0887	20	0
2015302.542	0.0861	20	0
2015302.583	0.0861	20	0
2015302.625	0.0882	20	0
2015302.667	0.0872	20	0
2015302.708	0.085	20	0
2015302.75	0.0833	20	0
2015302.792	0.085	20	0
2015302.833	0.0822	20	0
2015302.875	0.0845	20	0
2015302.917	0.0828	20	0
2015302.958	0.083	20	0
2015303	0.082	20	0
2015303.042	0.0822	20	0
2015303.083	0.0817	20	0
2015303.125	0.083	20	0
2015303.167	0.0832	20	0
2015303.208	0.0806	20	0
2015303.25	0.079	20	0
2015303.292	0.077	20	0
2015303.333	0.079	20	0
2015303.375	0.0815	20	0
2015303.417	0.0773	20	0
2015303.458	0.0749	20	0
2015303.5	0.079	20	0
2015303.542	0.0765	20	0
2015303.583	0.0761	20	0
2015303.625	0.0747	20	0
2015303.667	0.0749	20	0
2015303.708	0.075	20	0
2015303.75	0.0766	20	0
2015303.792	0.0757	20	0
2015303.833	0.0756	20	0
2015303.875	0.072	20	0
2015303.917	0.0777	20	0
2015303.958	0.074	20	0
2015304	0.0752	20	0
2015304.042	0.0773	20	0
2015304.083	0.0756	20	0
2015304.125	0.0749	20	0
2015304.167	0.0766	20	0
2015304.208	0.0766	20	0
2015304.25	0.0757	20	0
2015304.292	0.0754	20	0
2015304.333	0.0788	20	0
2015304.375	0.074	20	0
2015304.417	0.0773	20	0
2015304.458	0.0754	20	0
2015304.5	0.0747	20	0
2015304.542	0.0736	20	0
2015304.583	0.0753	20	0
2015304.667	0.0799	20	0
2015304.708	0.0817	20	0
2015304.75	0.0808	20	0
2015304.792	0.081	20	0
2015304.833	0.0819	20	0
2015304.875	0.0824	20	0
2015304.917	0.0819	20	0
2015304.958	0.0815	20	0
2015305	0.0826	20	0
2015305.042	0.0822	20	0
2015305.083	0.0828	20	0
2015305.125	0.0813	20	0
2015305.167	0.0808	20	0
2015305.208	0.0813	20	0
2015305.25	0.0815	20	0
2015305.292	0.0821	20	0
2015305.333	0.0811	20	0
2015305.375	0.0815	20	0
2015305.417	0.0788	20	0
2015305.458	0.0804	20	0
2015305.5	0.0795	20	0
2015305.542	0.0813	20	0
2015305.583	0.0802	20	0
2015305.625	0.0815	20	0
2015305.667	0.0795	20	0
2015305.708	0.0811	20	0
2015305.75	0.0781	20	0
2015305.792	0.0773	20	0
2015305.833	0.0781	20	0
2015305.875	0.0768	20	0
2015305.917	0.0779	20	0
2015305.958	0.0775	20	0
2015306	0.0777	20	0
2015306.042	0.0779	20	0
2015306.083	0.0791	20	0
2015306.125	0.0804	20	0
2015306.167	0.0795	20	0
2015306.208	0.0802	20	0
2015306.25	0.0793	20	0
2015306.292	0.0775	20	0
2015306.333	0.0779	20	0
2015306.375	0.0781	20	0
2015306.417	0.0784	20	0
2015306.458	0.077	20	0
2015306.5	0.0772	20	0
2015306.542	0.0766	20	0
2015306.583	0.0747	20	0
2015306.625	0.0691	20	0
2015306.667	0.0722	20	0
2015306.708	0.0736	20	0
2015306.75	0.0724	20	0
2015306.792	0.0712	20	0
2015306.833	0.0715	20	0
2015306.875	0.0722	20	0
2015306.917	0.075	20	0
2015306.958	0.0731	20	0
2015307	0.0763	20	0
2015307.042	0.0757	20	0
2015307.083	0.0777	20	0
2015307.125	0.0772	20	0
2015307.167	0.077	20	0
2015307.208	0.0759	20	0
2015307.25	0.0756	20	0
2015307.292	0.0763	20	0
2015307.333	0.0756	20	0
2015307.375	0.0761	20	0
2015307.417	0.0743	20	0
2015307.458	0.0763	20	0
2015307.5	0.0756	20	0
2015307.542	0.0757	20	0
2015307.583	0.077	20	0
2015307.625	0.0712	20	0
2015307.667	0.0745	20	0
2015307.708	0.074	20	0
2015307.75	0.0761	20	0
2015307.792	0.0752	20	0
2015307.833	0.0766	20	0
2015307.875	0.075	20	0
2015307.917	0.0757	20	0
2015307.958	0.0724	20	0
2015308	0.071	20	0
2015308.042	0.0727	20	0
2015308.083	0.0719	20	0
2015308.125	0.0701	20	0
2015308.167	0.0713	20	0
2015308.208	0.0712	20	0
2015308.25	0.0691	20	0
2015308.292	0.0679	20	0
2015308.333	0.0708	20	0
2015308.375	0.0674	20	0
2015308.417	0.0682	20	0
2015308.458	0.0687	20	0
2015308.5	0.0675	20	0
2015308.542	0.0692	20	0
2015308.583	0.0677	20	0
2015308.625	0.0691	20	0
2015308.667	0.0672	20	0
2015308.708	0.0691	20	0
2015308.75	0.0694	20	0
2015308.792	0.0705	20	0
2015308.833	0.0694	20	0
2015308.875	0.0689	20	0
2015308.917	0.0689	20	0
2015308.958	0.0692	20	0
2015309	0.0694	20	0
2015309.042	0.068	20	0
2015309.083	0.0684	20	0
2015309.125	0.0677	20	0
2015309.167	0.0674	20	0
2015309.208	0.0677	20	0
2015309.25	0.066	20	0
2015309.292	0.0674	20	0
2015309.333	0.0672	20	0
2015309.375	0.0682	20	0
2015309.417	0.0679	20	0
2015309.458	0.0679	20	0
2015309.5	0.067	20	0
2015309.542	0.0658	20	0
2015309.583	0.0663	20	0
2015309.625	0.0665	20	0
2015309.667	0.0675	20	0
2015309.708	0.0698	20	0
2015309.75	0.0682	20	0
2015309.792	0.0691	20	0
2015309.833	0.067	20	0
2015309.875	0.0668	20	0
2015309.917	0.0677	20	0
2015309.958	0.0679	20	0
2015310	0.0674	20	0
2015310.042	0.0663	20	0
2015310.083	0.0657	20	0
2015310.125	0.0655	20	0
2015310.167	0.067	20	0
2015310.208	0.0667	20	0
2015310.25	0.0665	20	0
2015310.292	0.0665	20	0
2015310.333	0.064	20	0
2015310.375	0.0655	20	0
2015310.417	0.0628	20	0
2015310.458	0.0646	20	0
2015310.5	0.067	20	0
2015310.542	0.0667	20	0
2015310.583	0.0641	20	0
2015310.625	0.0635	20	0
2015310.667	0.0621	20	0
2015310.708	0.0608	20	0
2015310.75	0.0598	20	0
2015310.792	0.0566	20	0
2015310.833	0.0564	20	0
2015310.875	0.0591	20	0
2015310.917	0.0611	20	0
2015310.958	0.06	20	0
2015311	0.0588	20	0
2015311.042	0.062	20	0
2015311.083	0.0618	20	0
2015311.125	0.06	20	0
2015311.167	0.0587	20	0
2015311.208	0.0598	20	0
2015311.25	0.0608	20	0
2015311.292	0.0605	20	0
2015311.333	0.061	20	0
2015311.375	0.0606	20	0
2015311.417	0.0605	20	0
2015311.458	0.0598	20	0
2015311.5	0.0601	20	0
2015311.542	0.0593	20	0
2015311.583	0.0585	20	0
2015311.625	0.0565	20	0
2015311.667	0.0598	20	0
2015311.708	0.0603	20	0
2015311.75	0.0611	20	0
2015311.792	0.058	20	0
2015311.833	0.0617	20	0
2015311.875	0.0606	20	0
2015311.917	0.0613	20	0
2015311.958	0.0613	20	0
2015312	0.0605	20	0
2015312.042	0.0611	20	0
2015312.083	0.0618	20	0
2015312.125	0.0585	20	0
2015312.167	0.0595	20	0
2015312.208	0.0564	20	0
2015312.25	0.0572	20	0
2015312.292	0.0569	20	0
2015312.333	0.0567	20	0
2015312.375	0.0578	20	0
2015312.417	0.0578	20	0
2015312.458	0.0582	20	0
2015312.5	0.0585	20	0
2015312.542	0.0566	20	0
2015312.583	0.054	20	0
2015312.625	0.053	20	0
2015312.667	0.0499	20	0
2015312.708	0.0497	20	0
2015312.75	0.0515	20	0
2015312.792	0.0524	20	0
2015312.833	0.0502	20	0
2015312.875	0.0521	20	0
2015312.917	0.0526	20	0
2015312.958	0.0527	20	0
2015313	0.0524	20	0
2015313.042	0.051	20	0
2015313.083	0.0534	20	0
2015313.125	0.0508	20	0
2015313.167	0.0501	20	0
2015313.208	0.0504	20	0
2015313.25	0.0482	20	0
2015313.292	0.0501	20	0
2015313.333	0.0493	20	0
2015313.375	0.0501	20	0
2015313.417	0.0507	20	0
2015313.458	0.0491	20	0
2015313.5	0.0508	20	0
2015313.542	0.0502	20	0
2015313.583	0.0484	20	0
2015313.625	0.0499	20	0
2015313.667	0.0487	20	0
2015313.708	0.0509	20	0
2015313.75	0.0505	20	0
2015313.792	0.0543	20	0
2015313.833	0.0577	20	0
2015313.875	0.0697	20	0
2015313.917	0.0772	20	0
2015313.958	0.0788	20	0
2015314	0.0771	20	0
2015314.042	0.0814	20	0
2015314.083	0.0786	20	0
2015314.125	0.0739	20	0
2015314.167	0.0772	20	0
2015314.208	0.0801	20	0
2015314.25	0.0828	20	0
2015314.292	0.0819	20	0
2015314.333	0.0806	20	0
2015314.375	0.0834	20	0
2015314.417	0.0812	20	0
2015314.458	0.0832	20	0
2015314.5	0.0846	20	0
2015314.542	0.0822	20	0
2015314.583	0.081	20	0
2015314.625	0.0799	20	0
2015314.667	0.0795	20	0
2015314.708	0.0793	20	0
2015314.75	0.0843	20	0
2015314.792	0.0841	20	0
2015314.833	0.0822	20	0
2015314.875	0.0824	20	0
2015314.917	0.0837	20	0
2015314.958	0.0823	20	0
2015315	0.0792	20	0
2015315.042	0.0795	20	0
2015315.083	0.081	20	0
2015315.125	0.0808	20	0
2015315.167	0.079	20	0
2015315.208	0.0813	20	0
2015315.25	0.0781	20	0
2015315.292	0.0777	20	0
2015315.333	0.0813	20	0
2015315.375	0.0808	20	0
2015315.417	0.0777	20	0
2015315.458	0.0819	20	0
2015315.5	0.0819	20	0
2015315.542	0.0797	20	0
2015315.583	0.0795	20	0
2015315.625	0.0788	20	0
2015315.667	0.0752	20	0
2015315.708	0.0734	20	0
2015315.75	0.075	20	0
2015315.792	0.077	20	0
2015315.833	0.0768	20	0
2015315.875	0.0765	20	0
2015315.917	0.0768	20	0
2015315.958	0.0754	20	0
2015316	0.0768	20	0
2015316.042	0.0752	20	0
2015316.083	0.0761	20	0
2015316.125	0.0738	20	0
2015316.167	0.0727	20	0
2015316.208	0.0736	20	0
2015316.25	0.0719	20	0
2015316.292	0.0721	20	0
2015316.333	0.072	20	0
2015316.375	0.0726	20	0
2015316.417	0.0733	20	0
2015316.458	0.0699	20	0
2015316.5	0.0712	20	0
2015316.542	0.0698	20	0
2015316.583	0.071	20	0
2015316.625	0.0696	20	0
2015316.667	0.0672	20	0
2015316.708	0.0701	20	0
2015316.75	0.0756	20	0
2015316.792	0.0754	20	0
2015316.833	0.0763	20	0
2015316.875	0.0757	20	0
2015316.917	0.0754	20	0
2015316.958	0.0748	20	0
2015317	0.074	20	0
2015317.042	0.0729	20	0
2015317.083	0.0727	20	0
2015317.125	0.0713	20	0
2015317.167	0.0719	20	0
2015317.208	0.071	20	0
2015317.25	0.0749	20	0
2015317.292	0.0706	20	0
2015317.333	0.0738	20	0
2015317.375	0.0733	20	0
2015317.417	0.0772	20	0
2015317.458	0.0722	20	0
2015317.5	0.0778	20	0
2015317.542	0.0703	20	0
2015317.583	0.0672	20	0
2015317.625	0.0663	20	0
2015317.667	0.0691	20	0
2015317.708	0.0658	20	0
2015317.75	0.0635	20	0
2015317.792	0.0663	20	0
2015317.833	0.0691	20	0
2015317.875	0.0682	20	0
2015317.917	0.0694	20	0
2015317.958	0.0708	20	0
2015318	0.0731	20	0
2015318.042	0.071	20	0
2015318.083	0.0712	20	0
2015318.125	0.0722	20	0
2015318.167	0.0691	20	0
2015318.208	0.0684	20	0
2015318.25	0.0675	20	0
2015318.292	0.0658	20	0
2015318.333	0.066	20	0
2015318.375	0.0651	20	0
2015318.417	0.0674	20	0
2015318.458	0.0672	20	0
2015318.5	0.0696	20	0
2015318.542	0.0682	20	0
2015318.583	0.0684	20	0
2015318.625	0.066	20	0
2015318.667	0.0625	20	0
2015318.708	0.0633	20	0
2015318.75	0.0648	20	0
2015318.792	0.0635	20	0
2015318.833	0.0647	20	0
2015318.875	0.0641	20	0
2015318.917	0.063	20	0
2015318.958	0.0645	20	0
2015319	0.0635	20	0
2015319.042	0.0618	20	0
2015319.083	0.0615	20	0
2015319.125	0.0616	20	0
2015319.167	0.0616	20	0
2015319.208	0.0611	20	0
2015319.25	0.0596	20	0
2015319.292	0.0598	20	0
2015319.333	0.0605	20	0
2015319.375	0.0615	20	0
2015319.417	0.0611	20	0
2015319.458	0.0606	20	0
2015319.5	0.0596	20	0
2015319.542	0.0585	20	0
2015319.583	0.057	20	0
2015319.625	0.0553	20	0
2015319.667	0.053	20	0
2015319.708	0.0521	20	0
